"","Treatuntreat_EP","Kingdom","Phylum","Class","Order","Family","Genus","Raw_Abundance","Prevalence","Relative_Abundance","Percentage"
"492","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hamatocanthoscyphaceae","Hyalodendriella",18,2,0.000447197718062266,0.000993772706805037
"493","Untreated","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Tremellodendron",30,1,0.000434833024118738,0.000966295609152752
"494","Untreated","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothioraceae","Hormonema",29,2,0.000431963172991329,0.000959918162202954
"495","Untreated","Fungi","Mucoromycota","Mucoromycetes","Mucoromycetes_ord_Incertae_sedis","Mucoromycetes_fam_Incertae_sedis","Mucoromycetes_gen_Incertae_sedis",14,1,0.000426894343649947,0.000948654096999882
"496","Untreated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Hypoxylaceae","Daldinia",18,2,0.000419509852311573,0.00093224411624794
"497","Untreated","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Rasamsonia",20,1,0.000417231667883592,0.000927181484185761
"498","Untreated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Epibryaceae","Epibryon",28,1,0.000405844155844156,0.000901875901875902
"499","Untreated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Irpicaceae","Ceriporia",15,3,0.000405396987238025,0.000900882193862278
"500","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lycoperdaceae","Bovista",22,2,0.00040382792656055,0.000897395392356778
"501","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Crocicreas",20,1,0.000403388463089956,0.000896418806866568
"502","Untreated","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS07","GS07_fam_Incertae_sedis","GS07_gen_Incertae_sedis",17,3,0.000397495527265887,0.000883323393924195
"503","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Sclerotiniaceae","Martininia",20,1,0.000388063176685164,0.000862362614855921
"504","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Lachnellula",26,1,0.000376855287569573,0.000837456194599052
"505","Untreated","Fungi","Ascomycota","Leotiomycetes","Lauriomycetales","Lauriomycetaceae","Lauriomyces",21,1,0.000374271507244827,0.00083171446054406
"506","Untreated","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS04","GS04_fam_Incertae_sedis","GS04_gen_Incertae_sedis",15,1,0.00037211610022327,0.000826924667162822
"507","Untreated","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Gymnoascaceae","Gymnoascus",22,2,0.000368269453111687,0.000818376562470415
"508","Untreated","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Dactylellina",16,1,0.000350923367109707,0.000779829704688239
"509","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Bryoglossum",23,1,0.00034819468624631,0.000773765969436244
"510","Untreated","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae","Serendipitaceae_gen_Incertae_sedis",14,1,0.000343988795793508,0.000764419546207797
"511","Untreated","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Kurtzmaniella",15,1,0.000340112917488606,0.000755806483308014
"512","Untreated","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","Archaeospora",19,1,0.000326853603991055,0.000726341342202344
"513","Untreated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Nemania",17,2,0.000316478047431092,0.000703284549846871
"514","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lyophyllaceae","Fibulochlamys",12,1,0.000313275029369534,0.000696166731932298
"515","Untreated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Sarcosomataceae","Urnula",8,1,0.000310294003568381,0.000689542230151958
"516","Untreated","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariales_fam_Incertae_sedis","Oliveonia",8,1,0.000310113579098345,0.000689141286885211
"517","Untreated","Fungi","Ascomycota","Dothideomycetes","Venturiales","Sympoventuriaceae","Scolecobasidium",20,1,0.000302777988040269,0.000672839973422821
"518","Untreated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Plicaria",9,1,0.000297756898034804,0.000661681995632899
"519","Untreated","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Oehlia",9,1,0.000297756898034804,0.000661681995632899
"520","Untreated","Fungi","Monoblepharomycota","Monoblepharidomycetes","Monoblepharidales","Harpochytriaceae","Harpochytriaceae_gen_Incertae_sedis",10,1,0.000297070881112233,0.000660157513582741
"521","Untreated","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Stictidaceae","Cryptodiscus",10,1,0.000292860071457857,0.000650800158795239
"522","Untreated","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Teratosphaeriaceae","Devriesia",20,1,0.000289888682745826,0.000644197072768502
"523","Untreated","Fungi","Basidiomycota","Agaricomycetes","Corticiales","Corticiaceae","Marchandiomyces",20,1,0.000289888682745826,0.000644197072768502
"524","Untreated","Fungi","Ascomycota","Dothideomycetes","Mytilinidiales","Mytilinidiales_fam_Incertae_sedis","Halokirschsteiniothelia",11,1,0.000287168776922073,0.000638152837604606
"525","Untreated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Clavicipitaceae_gen_Incertae_sedis",15,1,0.000285469597487868,0.000634376883306373
"526","Untreated","Fungi","Basidiomycota","Microbotryomycetes","Heterogastridiales","Heterogastridiaceae","Heterogastridium",9,1,0.000282867649369834,0.000628594776377409
"527","Untreated","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Tylosporaceae","Tylospora",13,2,0.000280069990333341,0.000622377756296312
"528","Untreated","Fungi","Ascomycota","Sordariomycetes","Annulatascales","Annulatascales_fam_Incertae_sedis","Annulatascales_gen_Incertae_sedis",9,1,0.000273273820368009,0.000607275156373353
"529","Untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria",18,1,0.000272500189236243,0.000605555976080539
"530","Untreated","Fungi","Ascomycota","Sordariomycetes","Microascales","Halosphaeriaceae","Halosarpheia",10,1,0.000265301249568885,0.000589558332375301
"531","Untreated","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Lipomycetaceae","Babjevia",10,2,0.000261792606253388,0.000581761347229751
"532","Untreated","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus",16,1,0.000258481421647819,0.000574403159217376
"533","Untreated","Fungi","Basidiomycota","Pucciniomycetes","Platygloeales","Eocronartiaceae","Eocronartium",15,3,0.000255692470778702,0.000568205490619338
"534","Untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Bondarzewiaceae","Bondarzewia",15,1,0.000253996206989976,0.000564436015533279
"535","Untreated","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Onygenaceae_gen_Incertae_sedis",13,1,0.000252241064845357,0.000560535699656349
"536","Untreated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Annulohypoxylon",12,1,0.000250339000730155,0.000556308890511457
"537","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Glutinomyces",14,1,0.000249514338163218,0.000554476307029374
"538","Untreated","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Tetragoniomycetaceae","Tetragoniomycetaceae_gen_Incertae_sedis",8,1,0.000243939624942827,0.000542088055428504
"539","Untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Uzbekistanica",12,1,0.000242033077853973,0.000537851284119941
"540","Untreated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Jahnoporus",11,2,0.000241490812612271,0.000536646250249491
"541","Untreated","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Acrodontium",12,2,0.000240800050713018,0.000535111223806706
"542","Untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Sporormiella",8,1,0.000239470769599186,0.000532157265775969
"543","Untreated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Gomphidiaceae","Gomphidius",14,2,0.000233265888789412,0.00051836864175425
"544","Untreated","Fungi","Basidiomycota","Agaricomycetes","GS28","GS28_fam_Incertae_sedis","GS28_gen_Incertae_sedis",6,1,0.000232585184323759,0.000516855965163908
"545","Untreated","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Naemateliaceae","Naematelia",6,1,0.000232585184323759,0.000516855965163908
"546","Untreated","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Phialomyces",16,1,0.00023191094619666,0.000515357658214801
"547","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Lachnaceae","Pezizellaster",12,1,0.000231901982761953,0.000515337739471006
"548","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Scytalidium",15,1,0.000227083491030202,0.000504629980067116
"549","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Chaetomellaceae","Pilidium",12,4,0.000221823196013419,0.000492940435585376
"550","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Calonarius",13,1,0.000220130046057979,0.000489177880128842
"551","Untreated","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae","Hamamotoa",13,2,0.000220020338326586,0.000488934085170191
"552","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Stephanosporaceae","Lindtneria",8,1,0.000208850019579689,0.000464111154621532
"553","Untreated","Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Phleogenaceae","Bourdotigloea",11,1,0.000202929564992805,0.000450954588872901
"554","Untreated","Fungi","Ascomycota","Dothideomycetes","Dothideomycetes_ord_Incertae_sedis","Eremomycetaceae","Eremomyces",10,1,0.000201694231544978,0.000448209403433284
"555","Untreated","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Barnettozyma",13,1,0.000196805692226175,0.000437345982724834
"556","Untreated","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae","Fellozyma",13,1,0.000196805692226175,0.000437345982724834
"557","Untreated","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Retiarius",5,1,0.000193933752230238,0.000430963893844974
"558","Untreated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporales_fam_Incertae_sedis","Fuscopostia",9,1,0.00019363583553863,0.000430301856752512
"559","Untreated","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Botryosphaeriaceae","Dothiorella",11,1,0.000189231033889558,0.000420513408643462
"560","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Melanophyllum",6,1,0.000188578432913222,0.000419063184251606
"561","Untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Didymella",6,1,0.00018295471870712,0.000406566041571378
"562","Untreated","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Plectosphaerellaceae_gen_Incertae_sedis",9,1,0.00018152480839048,0.000403388463089956
"563","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Omphalotaceae","Rhodocollybia",9,1,0.00018152480839048,0.000403388463089956
"564","Untreated","Fungi","Ascomycota","Arthoniomycetes","Lichenostigmatales","Lichenostigmatales_fam_Incertae_sedis","Lichenostigmatales_gen_Incertae_sedis",6,1,0.00017824252866734,0.000396094508149645
"565","Untreated","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Dactylella",6,1,0.00017824252866734,0.000396094508149645
"566","Untreated","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Lecanorales_fam_Incertae_sedis","Lecanorales_gen_Incertae_sedis",11,1,0.000177705977382876,0.000394902171961946
"567","Untreated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Trichomeriaceae","Alatosessilispora",7,1,0.000173654180104193,0.000385898178009317
"568","Untreated","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetales_fam_Incertae_sedis","Skvortzovia",7,1,0.000171994397896754,0.000382209773103898
"569","Untreated","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Botryosphaeriaceae","Botryosphaeriaceae_gen_Incertae_sedis",8,2,0.000170157795468916,0.00037812843437537
"570","Untreated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Bankeraceae","Hydnellum",11,1,0.000166527893422148,0.000370061985382552
"571","Untreated","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Chionosphaeraceae","Kurtzmanomyces",11,1,0.000166527893422148,0.000370061985382552
"572","Untreated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Fonsecaea",5,1,0.000165420498908225,0.000367601108684944
"573","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Squamanitaceae","Squamanita",10,2,0.000165247326704589,0.000367216281565753
"574","Untreated","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Fomitiporella",11,1,0.000159438775510204,0.000354308390022676
"575","Untreated","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Pachyramichloridium",6,1,0.000159180749741331,0.000353734999425181
"576","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Cystolepiota",7,1,0.000158719361494683,0.000352709692210407
"577","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hamatocanthoscyphaceae","Curviclavula",6,1,0.000158570748982504,0.000352379442183343
"578","Untreated","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae","Pseudohyphozyma",9,1,0.000154825391364184,0.000344056425253742
"579","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Bonomyces",10,1,0.000151388994020135,0.000336419986711411
"580","Untreated","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Itersonilia",10,1,0.000151388994020135,0.000336419986711411
"581","Untreated","Fungi","Ascomycota","Eurotiomycetes","Coryneliales","Coryneliaceae","Caliciopsis",10,1,0.000144944341372913,0.000322098536384251
"582","Untreated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Fomitopsis",7,1,0.000135276156611139,0.000300613681358087
"583","Untreated","Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Roccellaceae","Gyrographa",9,1,0.000130449907235622,0.000289888682745826
"584","Untreated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Cyanosporus",9,1,0.000130449907235622,0.000289888682745826
"585","Untreated","Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiales","Cystobasidiaceae","Occultifur",8,1,0.00012924071082391,0.000287201579608688
"586","Untreated","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Capnodiales_fam_Incertae_sedis","Pseudopenidiella",6,1,0.000129090557025754,0.000286867904501675
"587","Untreated","Fungi","Ascomycota","Sordariomycetes","Atractosporales","Conlariaceae","Conlarium",5,1,0.000125539821231295,0.000278977380513988
"588","Untreated","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Chrysosporium",6,1,0.000121016538926987,0.00026892564205997
"589","Untreated","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Chionosphaeraceae","Cystobasidiopsis",7,1,0.00012041974883881,0.000267599441864021
"590","Untreated","Fungi","Ascomycota","Sordariomycetes","Savoryellales","Savoryellales_fam_Incertae_sedis","Savoryellales_gen_Incertae_sedis",8,1,0.00011595547309833,0.000257678829107401
"591","Untreated","Fungi","Ascomycota","Arthoniomycetes","Lichenostigmatales","Phaeococcomycetaceae","Phaeococcomyces",7,1,0.000105972295814094,0.000235493990697987
"592","Untreated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Hypoxylaceae","Hypoxylon",7,1,0.000105972295814094,0.000235493990697987
"593","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Agaricaceae_gen_Incertae_sedis",6,1,0.000103216927576122,0.000229370950169161
"594","Untreated","Fungi","Ascomycota","Sareomycetes","Sareales","Sareaceae","Sarea",7,1,0.000101461038961039,0.000225468975468976
"595","Untreated","Fungi","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytridiaceae","Dendrochytridium",6,1,9.9451359997348e-05,0.000221003022216329
"596","Untreated","Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Hoehnelomycetaceae","Atractiella",6,1,9.86939500608613e-05,0.000219319889024136
"597","Untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Dictyosporiaceae","Dictyosporiaceae_gen_Incertae_sedis",6,1,9.08333964120808e-05,0.000201851992026846
"598","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Kuehneromyces",6,1,9.08333964120808e-05,0.000201851992026846
"599","Untreated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Coniophoraceae","Meruliporia",6,1,9.08333964120808e-05,0.000201851992026846
"600","Untreated","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Rickenellaceae","Peniophorella",6,1,9.08333964120808e-05,0.000201851992026846
"601","Untreated","Fungi","Basidiomycota","Agaricomycetes","Amylocorticiales","Amylocorticiaceae","Amyloathelia",3,1,8.78580214373572e-05,0.000195240047638572
"602","Untreated","Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","Verrucaria",6,1,8.69666048237477e-05,0.00019325912183055
"603","Untreated","Fungi","Rozellomycota","Rozellomycota_cls_Incertae_sedis","Rozellomycota_ord_Incertae_sedis","Rozellomycota_fam_Incertae_sedis","Paramicrosporidium",5,1,8.60141063134354e-05,0.000191142458474301
"604","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Schizophyllaceae","Schizophyllum",5,1,8.46654023299919e-05,0.000188145338511093
