"","ASV","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species","boot.Kingdom","boot.Phylum","boot.Class","boot.Order","boot.Family","boot.Genus","boot.Species"
"ASV47","ASV47",140.827670529243,-24.3064794921121,2.9870695556049,-8.13723250819644,4.04415609109473e-16,5.76696658590109e-14,"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Leucoscypha","Unclassified","100","100","98","98","98","75","75"
"ASV50","ASV50",10.0721753153945,-22.1251784461628,4.98181912505325,-4.44118461364778,8.94649980241182e-06,0.000127577087182393,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Xerocomellus","Unclassified","100","100","100","100","100","68","50"
"ASV51","ASV51",25.5156342903387,-24.898343967718,5.52709117282883,-4.50478256811073,6.644093602354e-06,9.86924737183001e-05,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_grata","100","100","100","100","100","100","98"
"ASV53","ASV53",15.7791567740883,-22.98108570597,3.11071523623467,-7.38771760213807,1.49370558609966e-13,1.18334675876562e-11,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Unclassified","100","100","100","100","100","75","50"
"ASV54","ASV54",143.618782479318,-26.590444360714,3.46755479462877,-7.66835592674773,1.74214897754847e-14,2.07025370165344e-12,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Unclassified","100","100","100","100","100","66","25"
"ASV56","ASV56",28.2298794212667,-23.1863060363166,3.12518730376994,-7.41917324710323,1.17853670379622e-13,1.16579184109005e-11,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","Rhizopogon_hawkerae","100","100","100","100","100","100","83"
"ASV59","ASV59",15.1668377410945,20.4711984004952,5.49456637161978,3.72571682930829,0.00019476095067626,0.00167306696183341,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lyophyllaceae","Lyophyllum","Unclassified","100","100","100","100","100","74","39"
"ASV62","ASV62",7.96369483558533,-23.6276913497641,5.5272630840655,-4.27475424824271,1.91348236860817e-05,0.000227385488136271,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Unclassified","100","100","100","100","100","100","49"
"ASV63","ASV63",70.6674166302036,-25.0109955842863,4.36406392858321,-5.73112493161989,9.97667485168493e-09,3.23334962238698e-07,"Fungi","Ascomycota","Dothideomycetes","Gloniales","Gloniaceae","Cenococcum","Unclassified","100","100","100","100","100","91","78"
"ASV69","ASV69",29.8061251866847,-23.22372539698,5.52707731660196,-4.2018093952154,2.64790039810889e-05,0.000294992653726819,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_vesca","100","100","100","100","100","100","98"
