"","YrSinceTrt_BR","Kingdom","Phylum","Class","Order","Family","Genus","Species","Abundance","Prevalence","Total_Abundance","Percentage"
"167","Untreated","Fungi","Ascomycota","Sordariomycetes","Sordariales","Helminthosphaeriaceae","Spadicoides","Spadicoides_fuscolutea",39,4,1815106,0.00214863484556825
"168","Untreated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Amphisphaeriaceae","Polyscytalum","Polyscytalum_neofecundissimum",9,1,1815106,0.00049583881051575
"169","Untreated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Hypoxylaceae","Daldinia","Daldinia_loculata",8,1,1815106,0.000440745609347333
"170","Untreated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Hypoxylaceae","Hypoxylon","Hypoxylon_begae",7,1,1815106,0.000385652408178916
"171","Untreated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Nemania","Nemania_aenea",17,2,1815106,0.000936584419863082
"172","Untreated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Virgaria","Virgaria_nigra",97,3,1815106,0.00534404051333641
"173","Untreated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Xylaria","Xylaria_karsticola",10,1,1815106,0.000550932011684166
"174","Untreated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariales_fam_Incertae_sedis","Cryptostroma","Cryptostroma_corticale",49,4,1815106,0.00269956685725241
"175","Untreated","Fungi","Basidiobolomycota","Basidiobolomycetes","Basidiobolales","Basidiobolaceae","Basidiobolus","Basidiobolus_magnus",6,1,1815106,0.0003305592070105
"176","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Agaricus","Agaricus_kriegeri",17,1,1815106,0.000936584419863082
"177","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Agaricus","Agaricus_thiersii",31,3,1815106,0.00170788923622091
"178","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Lepiota","Lepiota_helveola",97,2,1815106,0.00534404051333641
"179","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Lepiota","Lepiota_himalayensis",808,6,1815106,0.0445153065440806
"180","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Lepiota","Lepiota_roseilivida",112,3,1815106,0.00617043853086266
"181","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Leucoagaricus","Leucoagaricus_flammeotinctoides",77,2,1815106,0.00424217648996808
"182","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Leucoagaricus","Leucoagaricus_ophthalmus",17189,5,1815106,0.946997034883913
"183","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Leucoagaricus","Leucoagaricus_pakistaniensis",115,1,1815106,0.00633571813436791
"184","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Leucoagaricus","Leucoagaricus_pyrrhophaeus",55,2,1815106,0.00303012606426291
"185","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Leucoagaricus","Leucoagaricus_serenus",5,1,1815106,0.000275466005842083
"186","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Leucoagaricus","Leucoagaricus_vassiljevae",745,15,1815106,0.0410444348704704
"187","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita_augusta",1211,1,1815106,0.0667178666149525
"188","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita_calida",15,1,1815106,0.000826398017526249
"189","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita_calyptroderma",7,1,1815106,0.000385652408178916
"190","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita_farinosa",35,2,1815106,0.00192826204089458
"191","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita_pachycolea",2467,3,1815106,0.135914927282484
"192","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita_pantherinoides",6251,5,1815106,0.344387600503772
"193","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita_populiphila",3832,1,1815106,0.211117146877372
"194","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita_vaginata",30,1,1815106,0.0016527960350525
"195","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe","Conocybe_pilosella",24,1,1815106,0.001322236828042
"196","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Chromocyphellaceae","Chromocyphella","Chromocyphella_muscicola",25,3,1815106,0.00137733002921042
"197","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","Clavaria_californica",26,2,1815106,0.00143242323037883
"198","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","Clavaria_crosslandii",37,1,1815106,0.00203844844323141
"199","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","Clavaria_falcata",490,5,1815106,0.0269956685725241
"200","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","Clavaria_rubicundula",1337,1,1815106,0.073659609962173
"201","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","Clavaria_tyrrhenica",13,1,1815106,0.000716211615189416
"202","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavulinopsis","Clavulinopsis_helvola",355,3,1815106,0.0195580864147879
"203","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavulinopsis","Clavulinopsis_laeticolor",130,2,1815106,0.00716211615189416
"204","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavulinopsis","Clavulinopsis_luteoalba",90,2,1815106,0.0049583881051575
"205","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavulinopsis","Clavulinopsis_trigonospora",118,1,1815106,0.00650099773787316
"206","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Ramariopsis","Ramariopsis_crocea",100,6,1815106,0.00550932011684166
"207","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Ramariopsis","Ramariopsis_flavescens",211,4,1815106,0.0116246654465359
"208","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Calonarius","Calonarius_luteicolor",13,1,1815106,0.000716211615189416
"209","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_acutovelatus",10,1,1815106,0.000550932011684166
"210","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_alboviolaceus",6,1,1815106,0.0003305592070105
"211","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_anomalopacificus",43,2,1815106,0.00236900765024191
"212","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_cisqhale",85,4,1815106,0.00468292209931541
"213","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_flexipes",110,3,1815106,0.00606025212852583
"214","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_fragrantissimus",5288,7,1815106,0.291332847778587
"215","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_fructuodorus",41,1,1815106,0.00225882124790508
"216","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_fuscodiscus",2522,15,1815106,0.138945053346747
"217","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_geraniolens",4925,1,1815106,0.271334015754452
"218","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_glaucopus",46,1,1815106,0.00253428725374716
"219","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_obtusus",6,1,1815106,0.0003305592070105
"220","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_perlaetissimus",11,1,1815106,0.000606025212852583
"221","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_russulaespermus",170,7,1815106,0.00936584419863082
"222","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_semivestitus",32,1,1815106,0.00176298243738933
"223","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_subcagei",78,1,1815106,0.0042972696911365
"224","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_viridiflavus",296,6,1815106,0.0163075875458513
"225","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Phlegmacium","Phlegmacium_ponderosum",9,1,1815106,0.00049583881051575
"226","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Phlegmacium","Phlegmacium_populinum",20,1,1815106,0.00110186402336833
"227","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Thaxterogaster","Thaxterogaster_variegatus",973,1,1815106,0.0536056847368694
"228","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Crepidotaceae","Crepidotus","Crepidotus_applanatus",92,7,1815106,0.00506857450749433
"229","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Crepidotaceae","Crepidotus","Crepidotus_calolepis",21,3,1815106,0.00115695722453675
"230","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Crepidotaceae","Crepidotus","Crepidotus_crocophyllus",75,5,1815106,0.00413199008763125
"231","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Crepidotaceae","Simocybe","Simocybe_haustellaris",9,1,1815106,0.00049583881051575
"232","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Clitopilus","Clitopilus_baronii",138,7,1815106,0.00760286176124149
"233","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","Entoloma_byssisedum",54,2,1815106,0.0029750328630945
"234","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","Entoloma_cetratum",11,2,1815106,0.000606025212852583
"235","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","Entoloma_infula",91,3,1815106,0.00501348130632591
"236","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","Entoloma_pseudofavrei",20,2,1815106,0.00110186402336833
"237","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","Entoloma_subcapitatum",6,1,1815106,0.0003305592070105
"238","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","Entoloma_vindobonense",6,1,1815106,0.0003305592070105
"239","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Rhodocybe","Rhodocybe_griseonigrella",131,5,1815106,0.00721720935306258
"240","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Cuphophyllus","Cuphophyllus_virgineus",130,1,1815106,0.00716211615189416
"241","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Hygrocybe","Hygrocybe_conica",637,3,1815106,0.0350943691442814
"242","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Hygrocybe","Hygrocybe_flavescens",49,1,1815106,0.00269956685725241
"243","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Hygrocybe","Hygrocybe_laetissima",172,1,1815106,0.00947603060096766
"244","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Hygrophorus","Hygrophorus_albicastaneus",20413,1,1815106,1.12461751545089
"245","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Hygrophorus","Hygrophorus_roseobrunneus",21,2,1815106,0.00115695722453675
"246","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Hygrophorus","Hygrophorus_subalpinus",7,1,1815106,0.000385652408178916
"247","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Gymnopilus","Gymnopilus_aurantiophyllus",27,4,1815106,0.00148751643154725
"248","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Gymnopilus","Gymnopilus_bellulus",12,1,1815106,0.000661118414020999
"249","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Gymnopilus","Gymnopilus_punctifolius",6,1,1815106,0.0003305592070105
"250","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Hebeloma","Hebeloma_incarnatulum",47,2,1815106,0.00258938045491558
"251","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Hymenogaster","Hymenogaster_raphanodorus",503,15,1815106,0.0277118801877136
"252","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Phaeocollybia","Phaeocollybia_scatesiae",9,1,1815106,0.00049583881051575
"253","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_abjecta",184,2,1815106,0.0101371490149887
"254","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_agglutinata",13,1,1815106,0.000716211615189416
"255","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_amblyospora",12,1,1815106,0.000661118414020999
"256","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_armeniaca",265,3,1815106,0.0145996983096304
"257","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_assimilata",2683,15,1815106,0.147815058734862
"258","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_calamistrata",2940,3,1815106,0.161974011435145
"259","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_ceskae",175,5,1815106,0.00964131020447291
"260","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_cinnamomea",4766,4,1815106,0.262574196768674
"261","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_ericetorum",421,1,1815106,0.0231942376919034
"262","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_fuscicothurnata",54,1,1815106,0.0029750328630945
"263","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_fuscidula",154,6,1815106,0.00848435297993616
"264","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_geophylla",345,5,1815106,0.0190071544031037
"265","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_giacomi",9,2,1815106,0.00049583881051575
"266","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_glabrescens",6,1,1815106,0.0003305592070105
"267","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_grammata",6636,7,1815106,0.365598482953613
"268","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_hystrix",4230,1,1815106,0.233044240942402
"269","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_impexa",8,1,1815106,0.000440745609347333
"270","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_krieglsteineri",296,4,1815106,0.0163075875458513
"271","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_lanatopurpurea",140,1,1815106,0.00771304816357833
"272","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_lanuginosa",30,1,1815106,0.0016527960350525
"273","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_lutescens",393,3,1815106,0.0216516280591877
"274","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_minima",240,2,1815106,0.01322236828042
"275","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_mixtilis",77,1,1815106,0.00424217648996808
"276","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_nemorosa",147,5,1815106,0.00809870057175724
"277","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_nitidiuscula",161,2,1815106,0.00887000538811508
"278","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_nivea",35,1,1815106,0.00192826204089458
"279","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_oetziana",58,3,1815106,0.00319540566776816
"280","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_olympiana",9334,10,1815106,0.514239939706001
"281","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_petiginosa",318,4,1815106,0.0175196379715565
"282","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_picrosma",151,2,1815106,0.00831907337643091
"283","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_proteica",71,2,1815106,0.00391161728295758
