"","Fire_Mod","Kingdom","Phylum","Class","Order","Family","Genus","Species","Abundance","Prevalence","Total_Abundance","Percentage"
"167","Untreated","Fungi","Ascomycota","Sordariomycetes","Sordariales","Helminthosphaeriaceae","Spadicoides","Spadicoides_fuscolutea",39,4,1981964,0.00196774512554214
"168","Untreated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Amphisphaeriaceae","Polyscytalum","Polyscytalum_neofecundissimum",9,1,1981964,0.000454095028971263
"169","Untreated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Hypoxylaceae","Daldinia","Daldinia_loculata",8,1,1981964,0.000403640025752234
"170","Untreated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Hypoxylaceae","Hypoxylon","Hypoxylon_begae",7,1,1981964,0.000353185022533204
"171","Untreated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Nemania","Nemania_aenea",17,2,1981964,0.000857735054723496
"172","Untreated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Virgaria","Virgaria_nigra",97,3,1981964,0.00489413531224583
"173","Untreated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Xylaria","Xylaria_karsticola",10,1,1981964,0.000504550032190292
"174","Untreated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariales_fam_Incertae_sedis","Cryptostroma","Cryptostroma_corticale",49,4,1981964,0.00247229515773243
"175","Untreated","Fungi","Basidiobolomycota","Basidiobolomycetes","Basidiobolales","Basidiobolaceae","Basidiobolus","Basidiobolus_magnus",6,1,1981964,0.000302730019314175
"176","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Agaricus","Agaricus_kriegeri",17,1,1981964,0.000857735054723496
"177","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Agaricus","Agaricus_thiersii",31,3,1981964,0.00156410509978991
"178","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Lepiota","Lepiota_helveola",97,2,1981964,0.00489413531224583
"179","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Lepiota","Lepiota_himalayensis",808,6,1981964,0.0407676426009756
"180","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Lepiota","Lepiota_roseilivida",112,3,1981964,0.00565096036053127
"181","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Leucoagaricus","Leucoagaricus_flammeotinctoides",77,2,1981964,0.00388503524786525
"182","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Leucoagaricus","Leucoagaricus_ophthalmus",17189,5,1981964,0.867271050331893
"183","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Leucoagaricus","Leucoagaricus_pakistaniensis",115,1,1981964,0.00580232537018836
"184","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Leucoagaricus","Leucoagaricus_pyrrhophaeus",55,2,1981964,0.00277502517704661
"185","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Leucoagaricus","Leucoagaricus_serenus",5,1,1981964,0.000252275016095146
"186","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Leucoagaricus","Leucoagaricus_vassiljevae",745,15,1981964,0.0375889773981768
"187","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita_augusta",1211,1,1981964,0.0611010088982444
"188","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita_calida",15,1,1981964,0.000756825048285438
"189","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita_calyptroderma",7,1,1981964,0.000353185022533204
"190","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita_farinosa",35,2,1981964,0.00176592511266602
"191","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita_pachycolea",2467,3,1981964,0.124472492941345
"192","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita_pantherinoides",6251,5,1981964,0.315394225122152
"193","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita_populiphila",3832,1,1981964,0.19334357233532
"194","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita_vaginata",30,1,1981964,0.00151365009657088
"195","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe","Conocybe_pilosella",24,1,1981964,0.0012109200772567
"196","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Chromocyphellaceae","Chromocyphella","Chromocyphella_muscicola",25,3,1981964,0.00126137508047573
"197","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","Clavaria_californica",26,2,1981964,0.00131183008369476
"198","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","Clavaria_crosslandii",37,1,1981964,0.00186683511910408
"199","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","Clavaria_falcata",490,5,1981964,0.0247229515773243
"200","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","Clavaria_rubicundula",1337,1,1981964,0.067458339303842
"201","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","Clavaria_tyrrhenica",13,1,1981964,0.00065591504184738
"202","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavulinopsis","Clavulinopsis_helvola",355,3,1981964,0.0179115261427554
"203","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavulinopsis","Clavulinopsis_laeticolor",130,2,1981964,0.0065591504184738
"204","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavulinopsis","Clavulinopsis_luteoalba",90,2,1981964,0.00454095028971263
"205","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavulinopsis","Clavulinopsis_trigonospora",118,1,1981964,0.00595369037984545
"206","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Ramariopsis","Ramariopsis_crocea",100,6,1981964,0.00504550032190292
"207","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Ramariopsis","Ramariopsis_flavescens",211,4,1981964,0.0106460056792152
"208","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Calonarius","Calonarius_luteicolor",13,1,1981964,0.00065591504184738
"209","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_acutovelatus",10,1,1981964,0.000504550032190292
"210","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_alboviolaceus",6,1,1981964,0.000302730019314175
"211","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_anomalopacificus",43,2,1981964,0.00216956513841826
"212","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_cisqhale",85,4,1981964,0.00428867527361748
"213","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_flexipes",110,3,1981964,0.00555005035409321
"214","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_fragrantissimus",5288,7,1981964,0.266806057022226
"215","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_fructuodorus",41,1,1981964,0.0020686551319802
"216","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_fuscodiscus",2522,15,1981964,0.127247518118392
"217","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_geraniolens",4925,1,1981964,0.248490890853719
"218","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_glaucopus",46,1,1981964,0.00232093014807534
"219","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_obtusus",6,1,1981964,0.000302730019314175
"220","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_perlaetissimus",11,1,1981964,0.000555005035409321
"221","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_russulaespermus",170,7,1981964,0.00857735054723496
"222","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_semivestitus",32,1,1981964,0.00161456010300893
"223","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_subcagei",78,1,1981964,0.00393549025108428
"224","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_viridiflavus",296,6,1981964,0.0149346809528326
"225","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Phlegmacium","Phlegmacium_ponderosum",9,1,1981964,0.000454095028971263
"226","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Phlegmacium","Phlegmacium_populinum",20,1,1981964,0.00100910006438058
"227","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Thaxterogaster","Thaxterogaster_variegatus",973,1,1981964,0.0490927181321154
"228","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Crepidotaceae","Crepidotus","Crepidotus_applanatus",92,7,1981964,0.00464186029615069
"229","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Crepidotaceae","Crepidotus","Crepidotus_calolepis",21,3,1981964,0.00105955506759961
"230","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Crepidotaceae","Crepidotus","Crepidotus_crocophyllus",75,5,1981964,0.00378412524142719
"231","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Crepidotaceae","Simocybe","Simocybe_haustellaris",9,1,1981964,0.000454095028971263
"232","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Clitopilus","Clitopilus_baronii",138,7,1981964,0.00696279044422603
"233","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","Entoloma_byssisedum",54,2,1981964,0.00272457017382758
"234","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","Entoloma_cetratum",11,2,1981964,0.000555005035409321
"235","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","Entoloma_infula",91,3,1981964,0.00459140529293166
"236","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","Entoloma_pseudofavrei",20,2,1981964,0.00100910006438058
"237","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","Entoloma_subcapitatum",6,1,1981964,0.000302730019314175
"238","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","Entoloma_vindobonense",6,1,1981964,0.000302730019314175
"239","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Rhodocybe","Rhodocybe_griseonigrella",131,5,1981964,0.00660960542169283
"240","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Cuphophyllus","Cuphophyllus_virgineus",130,1,1981964,0.0065591504184738
"241","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Hygrocybe","Hygrocybe_conica",637,3,1981964,0.0321398370505216
"242","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Hygrocybe","Hygrocybe_flavescens",49,1,1981964,0.00247229515773243
"243","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Hygrocybe","Hygrocybe_laetissima",172,1,1981964,0.00867826055367302
"244","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Hygrophorus","Hygrophorus_albicastaneus",20413,1,1981964,1.02993798071004
"245","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Hygrophorus","Hygrophorus_roseobrunneus",21,2,1981964,0.00105955506759961
"246","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Hygrophorus","Hygrophorus_subalpinus",7,1,1981964,0.000353185022533204
"247","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Gymnopilus","Gymnopilus_aurantiophyllus",27,4,1981964,0.00136228508691379
"248","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Gymnopilus","Gymnopilus_bellulus",12,1,1981964,0.00060546003862835
"249","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Gymnopilus","Gymnopilus_punctifolius",6,1,1981964,0.000302730019314175
"250","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Hebeloma","Hebeloma_incarnatulum",47,2,1981964,0.00237138515129437
"251","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Hymenogaster","Hymenogaster_raphanodorus",503,15,1981964,0.0253788666191717
"252","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Phaeocollybia","Phaeocollybia_scatesiae",9,1,1981964,0.000454095028971263
"253","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_abjecta",184,2,1981964,0.00928372059230137
"254","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_agglutinata",13,1,1981964,0.00065591504184738
"255","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_amblyospora",12,1,1981964,0.00060546003862835
"256","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_armeniaca",265,3,1981964,0.0133705758530427
"257","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_assimilata",2683,15,1981964,0.135370773636655
"258","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_calamistrata",2940,3,1981964,0.148337709463946
"259","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_ceskae",175,5,1981964,0.00882962556333011
"260","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_cinnamomea",4766,4,1981964,0.240468545341893
"261","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_ericetorum",421,1,1981964,0.0212415563552113
"262","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_fuscicothurnata",54,1,1981964,0.00272457017382758
"263","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_fuscidula",154,6,1981964,0.0077700704957305
"264","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_geophylla",345,5,1981964,0.0174069761105651
"265","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_giacomi",9,2,1981964,0.000454095028971263
"266","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_glabrescens",6,1,1981964,0.000302730019314175
"267","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_grammata",6636,7,1981964,0.334819401361478
"268","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_hystrix",4230,1,1981964,0.213424663616494
"269","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_impexa",8,1,1981964,0.000403640025752234
"270","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_krieglsteineri",296,4,1981964,0.0149346809528326
"271","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_lanatopurpurea",140,1,1981964,0.00706370045066409
"272","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_lanuginosa",30,1,1981964,0.00151365009657088
"273","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_lutescens",393,3,1981964,0.0198288162650785
"274","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_minima",240,2,1981964,0.012109200772567
"275","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_mixtilis",77,1,1981964,0.00388503524786525
"276","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_nemorosa",147,5,1981964,0.00741688547319729
"277","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_nitidiuscula",161,2,1981964,0.0081232555182637
"278","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_nivea",35,1,1981964,0.00176592511266602
"279","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_oetziana",58,3,1981964,0.00292639018670369
"280","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_olympiana",9334,10,1981964,0.470947000046419
"281","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_petiginosa",318,4,1981964,0.0160446910236513
"282","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_picrosma",151,2,1981964,0.00761870548607341
"283","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_proteica",71,2,1981964,0.00358230522855107
